timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
6.9600,-0.0181,0.0609,-0.0174,0.0842,0.8652,-0.4870,-0.0840,-0.1304,0.5555,-0.1442,-4.4888,15.2284,-3.3119,1.4397,0.2023,-0.1240,14.9715,0
6.9800,-0.0198,0.0665,-0.0187,0.0856,0.8682,-0.4811,-0.0867,-0.0844,0.2827,-0.0644,2.3035,-13.6399,3.9898,0.6648,0.0852,-0.2723,-1.5338,0
7.0000,-0.0227,0.0736,-0.0197,0.0936,0.8701,-0.4752,-0.0915,-0.1454,0.3533,-0.0517,-3.0509,3.5322,0.6361,0.5788,-0.0276,-0.9639,5.1249,0
7.0200,-0.0263,0.0875,-0.0222,0.0962,0.8758,-0.4632,-0.0953,-0.1785,0.6967,-0.1218,-1.6543,17.1699,-3.5053,1.3269,0.0404,-0.4667,19.5197,0
7.0400,-0.0275,0.0945,-0.0235,0.0952,0.8792,-0.4569,-0.0956,-0.0632,0.3504,-0.0657,5.7643,-17.3181,2.8046,0.7224,-0.0220,0.0470,-3.1789,0
7.0600,-0.0290,0.1108,-0.0261,0.0948,0.8871,-0.4423,-0.0916,-0.0753,0.8119,-0.1330,-0.6042,23.0754,-3.3658,1.6093,-0.5496,0.1585,27.1919,0
7.0800,-0.0296,0.1203,-0.0272,0.1023,0.8904,-0.4346,-0.0880,-0.0273,0.4761,-0.0548,2.3980,-16.7909,3.9082,0.7221,-0.7497,-0.5493,-3.6030,0
7.1000,-0.0319,0.1372,-0.0293,0.1135,0.8957,-0.4210,-0.0873,-0.1159,0.8458,-0.1025,-4.4298,18.4852,-2.3837,1.3387,-0.7379,-1.0324,24.6887,0
7.1200,-0.0331,0.1458,-0.0302,0.1189,0.8981,-0.4142,-0.0876,-0.0624,0.4297,-0.0488,2.6740,-20.8032,2.6824,0.6684,-0.3028,-0.5251,-5.0217,0
7.1400,-0.0342,0.1538,-0.0314,0.1226,0.9008,-0.4073,-0.0872,-0.0551,0.3992,-0.0556,0.3645,-1.5229,-0.3390,0.6896,-0.2922,-0.3444,3.3073,0
7.1600,-0.0361,0.1774,-0.0338,0.1326,0.9100,-0.3832,-0.0868,-0.0905,1.1817,-0.1194,-1.7670,39.1230,-3.1909,2.4523,-0.8120,-0.9794,58.3650,0
7.1800,-0.0373,0.1885,-0.0350,0.1351,0.9137,-0.3729,-0.0887,-0.0634,0.5549,-0.0616,1.3524,-31.3378,2.8922,1.0890,-0.0990,-0.3453,-12.2106,0
7.2000,-0.0405,0.2101,-0.0372,0.1436,0.9198,-0.3526,-0.0951,-0.1573,1.0797,-0.1123,-4.6966,26.2368,-2.5353,2.0905,-0.0643,-1.1102,39.9427,0
7.2200,-0.0427,0.2212,-0.0380,0.1488,0.9218,-0.3434,-0.1009,-0.1095,0.5548,-0.0396,2.3940,-26.2445,3.6332,0.9502,0.2017,-0.7377,-9.5238,0
7.2400,-0.0441,0.2320,-0.0388,0.1530,0.9239,-0.3351,-0.1029,-0.0696,0.5375,-0.0365,1.9948,-0.8661,0.1557,0.8233,-0.0999,-0.5157,4.6626,0
7.2600,-0.0453,0.2551,-0.0403,0.1636,0.9298,-0.3134,-0.1026,-0.0632,1.1566,-0.0788,0.3210,30.9560,-2.1151,2.0945,-0.7800,-1.0944,47.2959,0
