timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
7.3000,-0.0005,-0.0001,0.0000,0.3537,0.6626,-0.3412,0.5652,-0.0251,-0.0058,0.0012,-1.2560,-0.2882,0.0599,-0.0241,0.0645,-0.0052,-0.0233,2
7.3200,-0.0007,-0.0002,0.0000,0.3539,0.6626,-0.3412,0.5651,-0.0092,-0.0043,0.0005,0.7966,0.0744,-0.0347,0.0000,0.0000,0.0000,-0.0496,2
7.3400,-0.0012,-0.0004,0.0001,0.3538,0.6623,-0.3415,0.5653,-0.0256,-0.0091,0.0052,-0.8200,-0.2414,0.2329,0.0000,0.0000,0.0000,-0.0649,2
7.3600,-0.0018,-0.0005,0.0004,0.3537,0.6617,-0.3416,0.5659,-0.0300,-0.0075,0.0152,-0.2183,0.0827,0.5028,-0.0584,-0.0701,-0.0046,-0.0595,2
7.3800,-0.0021,-0.0005,0.0007,0.3540,0.6616,-0.3406,0.5666,-0.0168,-0.0008,0.0112,0.6574,0.3302,-0.2031,0.0584,-0.0954,0.0546,-0.0219,2
7.4000,-0.0021,-0.0002,0.0006,0.3526,0.6628,-0.3407,0.5660,0.0005,0.0172,-0.0048,0.8659,0.9041,-0.7998,-0.0308,0.1584,0.1154,0.1890,2
7.4200,-0.0021,0.0000,0.0005,0.3514,0.6635,-0.3412,0.5655,0.0022,0.0103,-0.0050,0.0867,-0.3475,-0.0060,-0.0594,0.1324,0.0528,0.0975,2
7.4400,-0.0011,0.0020,0.0003,0.3430,0.6674,-0.3427,0.5652,0.0470,0.0976,-0.0095,2.2376,4.3646,-0.2276,-0.4292,0.5805,0.5989,1.4904,2
7.4600,-0.0009,0.0022,0.0006,0.3430,0.6667,-0.3424,0.5662,0.0109,0.0132,0.0144,-1.8057,-4.2193,1.1943,-0.0354,-0.1166,0.0255,0.0713,2
7.4800,-0.0008,0.0022,0.0008,0.3449,0.6656,-0.3412,0.5671,0.0047,-0.0007,0.0131,-0.3093,-0.6959,-0.0638,0.1188,-0.2343,-0.0610,-0.0089,2
7.5000,-0.0006,0.0023,0.0009,0.3466,0.6651,-0.3401,0.5673,0.0090,0.0035,0.0053,0.2161,0.2123,-0.3891,0.1394,-0.1372,-0.0589,0.0352,2
7.5200,-0.0002,0.0029,0.0009,0.3452,0.6657,-0.3400,0.5675,0.0235,0.0294,0.0007,0.7242,1.2931,-0.2300,-0.0598,0.0697,0.1242,0.3431,2
7.5400,0.0003,0.0034,0.0007,0.3429,0.6669,-0.3409,0.5670,0.0224,0.0291,-0.0111,-0.0541,-0.0128,-0.5919,-0.1259,0.2058,0.1253,0.2907,2
7.5600,0.0005,0.0038,0.0005,0.3413,0.6677,-0.3409,0.5670,0.0111,0.0199,-0.0099,-0.5639,-0.4618,0.0626,-0.0685,0.1075,0.1308,0.1790,2
7.5800,0.0005,0.0039,0.0003,0.3418,0.6683,-0.3401,0.5664,-0.0011,0.0022,-0.0137,-0.6135,-0.8853,-0.1924,0.1263,0.0219,0.0160,0.0228,2
7.6000,0.0005,0.0040,0.0001,0.3419,0.6689,-0.3396,0.5660,0.0000,0.0051,-0.0077,0.0545,0.1471,0.2991,0.0577,0.0327,0.0192,0.0487,2
7.6200,0.0005,0.0042,-0.0002,0.3418,0.6698,-0.3389,0.5654,-0.0009,0.0102,-0.0129,-0.0408,0.2547,-0.2590,0.0892,0.0668,0.0555,0.1062,2
7.6400,0.0006,0.0050,-0.0004,0.3380,0.6715,-0.3392,0.5655,0.0058,0.0393,-0.0104,0.3321,1.4551,0.1272,-0.1811,0.2314,0.3021,0.4436,2
7.6600,0.0007,0.0053,-0.0003,0.3370,0.6720,-0.3389,0.5657,0.0067,0.0171,0.0010,0.0438,-1.1113,0.5674,-0.0288,0.0405,0.1032,0.1495,2
7.6800,0.0014,0.0066,-0.0003,0.3347,0.6739,-0.3378,0.5654,0.0353,0.0619,0.0006,1.4299,2.2407,-0.0190,0.0186,0.1649,0.2716,0.7965,2
7.7000,0.0021,0.0076,-0.0004,0.3325,0.6757,-0.3368,0.5652,0.0361,0.0530,-0.0037,0.0396,-0.4441,-0.2139,0.0137,0.1526,0.2591,0.4989,2
7.7200,0.0046,0.0110,-0.0005,0.3253,0.6806,-0.3342,0.5650,0.1256,0.1708,-0.0063,4.4794,5.8876,-0.1331,-0.0553,0.4494,0.7904,3.2445,2
7.7400,0.0061,0.0131,-0.0001,0.3189,0.6820,-0.3342,0.5671,0.0719,0.1038,0.0209,-2.6895,-3.3507,1.3603,-0.3863,0.1528,0.5516,0.5054,2
7.7600,0.0096,0.0181,0.0006,0.3078,0.6856,-0.3324,0.5698,0.1771,0.2492,0.0342,5.2619,7.2709,0.6674,-0.4762,0.3319,1.0622,5.2110,2
7.7800,0.0113,0.0206,0.0006,0.3042,0.6878,-0.3306,0.5701,0.0838,0.1246,0.0004,-4.6651,-6.2297,-1.6927,-0.0094,0.1685,0.4272,0.0546,2
7.8000,0.0131,0.0237,0.0006,0.2980,0.6901,-0.3289,0.5716,0.0891,0.1546,0.0022,0.2661,1.4994,0.0934,-0.2112,0.1859,0.6372,1.7721,2
7.8200,0.0163,0.0302,0.0004,0.2853,0.6943,-0.3263,0.5745,0.1617,0.3275,-0.0087,3.6272,8.6473,-0.5442,-0.4966,0.3747,1.2484,6.6363,2
7.8400,0.0178,0.0338,0.0000,0.2789,0.6967,-0.3253,0.5754,0.0766,0.1779,-0.0218,-4.2522,-7.4805,-0.6595,-0.2466,0.2584,0.6000,0.1031,2
7.8600,0.0208,0.0415,-0.0011,0.2663,0.7013,-0.3215,0.5778,0.1479,0.3870,-0.0577,3.5648,10.4520,-1.7947,-0.3735,0.4042,1.3006,8.4713,2
7.8800,0.0221,0.0456,-0.0020,0.2627,0.7037,-0.3176,0.5787,0.0669,0.2035,-0.0412,-4.0522,-9.1702,0.8287,0.1151,0.0878,0.5709,-0.1748,2
7.9000,0.0246,0.0548,-0.0046,0.2486,0.7135,-0.3126,0.5757,0.1245,0.4626,-0.1330,2.8835,12.9524,-4.5896,-0.0714,1.0868,1.4435,11.4991,2
7.9200,0.0258,0.0601,-0.0052,0.2402,0.7165,-0.3099,0.5769,0.0591,0.2612,-0.0302,-3.2699,-10.0699,5.1367,-0.2259,0.2862,0.8745,-0.4165,2
7.9400,0.0269,0.0658,-0.0050,0.2316,0.7169,-0.3075,0.5813,0.0556,0.2856,0.0139,-0.1770,1.2225,2.2077,-0.4166,-0.0849,0.8933,3.1723,2
7.9600,0.0290,0.0765,-0.0043,0.2205,0.7176,-0.2999,0.5887,0.1053,0.5380,0.0316,2.4861,12.6197,0.8830,-0.2526,-0.3233,1.4842,12.3578,2
7.9800,0.0298,0.0827,-0.0032,0.2223,0.7161,-0.2916,0.5940,0.0395,0.3057,0.0563,-3.2914,-11.6187,1.2357,0.5373,-0.7014,0.4822,-0.6133,2
8.0000,0.0318,0.0967,-0.0024,0.2188,0.7182,-0.2814,0.5976,0.0973,0.7029,0.0408,2.8923,19.8600,-0.7728,0.5129,-0.2621,1.0094,21.1039,2
8.0200,0.0326,0.1039,-0.0022,0.2143,0.7197,-0.2778,0.5991,0.0433,0.3607,0.0081,-2.7037,-17.1080,-1.6368,-0.0056,0.0318,0.6158,-2.7627,2
8.0400,0.0347,0.1208,-0.0019,0.1968,0.7242,-0.2696,0.6034,0.1047,0.8443,0.0142,3.0738,24.1781,0.3036,-0.4261,0.2712,1.9568,29.0212,2
8.0600,0.0357,0.1293,-0.0019,0.1900,0.7261,-0.2655,0.6052,0.0498,0.4265,0.0023,-2.7463,-20.8873,-0.5957,-0.0944,0.0887,0.8336,-4.8628,2
8.0800,0.0373,0.1472,-0.0015,0.1834,0.7291,-0.2543,0.6084,0.0793,0.8936,0.0177,1.4731,23.3525,0.7700,0.4291,-0.0922,1.2916,29.7634,2
8.1000,0.0382,0.1561,-0.0013,0.1787,0.7302,-0.2499,0.6103,0.0431,0.4466,0.0125,-1.8084,-22.3479,-0.2573,0.0270,-0.0307,0.6850,-5.6808,2
8.1200,0.0389,0.1658,-0.0011,0.1767,0.7319,-0.2427,0.6117,0.0357,0.4839,0.0113,-0.3722,1.8632,-0.0592,0.4223,-0.0782,0.6453,5.6345,2
8.1400,0.0406,0.1870,0.0004,0.1623,0.7340,-0.2226,0.6207,0.0879,1.0590,0.0714,2.6123,28.7572,3.0043,0.4846,-0.5391,2.5425,41.2877,2
8.1600,0.0416,0.1996,0.0016,0.1454,0.7333,-0.2152,0.6283,0.0461,0.6287,0.0605,-2.0918,-21.5173,-0.5443,-0.6431,-0.3410,1.8566,-7.4894,2
8.1800,0.0431,0.2224,0.0012,0.1257,0.7386,-0.2012,0.6310,0.0755,1.1416,-0.0173,1.4712,25.6464,-3.8937,-0.1441,0.3602,2.4601,40.6557,2
8.2000,0.0439,0.2323,0.0016,0.1266,0.7380,-0.1906,0.6348,0.0423,0.4927,0.0177,-1.6585,-32.4449,1.7516,0.7868,-0.4721,0.6737,-11.1915,2
8.2200,0.0460,0.2537,0.0019,0.1292,0.7391,-0.1630,0.6407,0.1025,1.0727,0.0151,3.0091,29.0010,-0.1286,2.1423,-0.7633,1.6839,41.9400,2
8.2400,0.0469,0.2650,0.0020,0.1195,0.7390,-0.1552,0.6446,0.0449,0.5639,0.0072,-2.8801,-25.4402,-0.3966,-0.0908,-0.2496,1.2784,-8.9464,2
8.2600,0.0478,0.2767,0.0003,0.0996,0.7425,-0.1546,0.6441,0.0456,0.5866,-0.0844,0.0358,1.1334,-4.5812,-1.1791,0.5687,1.5485,6.8077,2
8.2800,0.0496,0.2991,-0.0023,0.0733,0.7482,-0.1469,0.6428,0.0889,1.1178,-0.1320,2.1613,26.5593,-2.3799,-1.0249,0.7951,2.4831,41.1588,2
8.3000,0.0504,0.3100,-0.0030,0.0635,0.7494,-0.1403,0.6440,0.0432,0.5456,-0.0337,-2.2827,-28.6070,4.9185,-0.1301,0.0835,1.1805,-10.5204,2
8.3200,0.0522,0.3288,-0.0008,0.0726,0.7437,-0.1155,0.6545,0.0878,0.9387,0.1107,2.2285,19.6549,7.2158,2.3058,-1.4369,1.0297,28.6538,2
8.3400,0.0529,0.3392,0.0000,0.0664,0.7416,-0.1070,0.6589,0.0359,0.5192,0.0401,-2.5940,-20.9749,-3.5270,0.1659,-0.4603,1.0479,-6.0318,2
8.3600,0.0544,0.3605,-0.0012,0.0494,0.7478,-0.0927,0.6556,0.0761,1.0681,-0.0633,2.0108,27.4444,-5.1724,0.0290,0.7475,2.2164,40.2728,2
8.3800,0.0550,0.3708,-0.0002,0.0429,0.7452,-0.0863,0.6598,0.0307,0.5148,0.0533,-2.2702,-27.6643,5.8322,0.0075,-0.4616,0.9317,-8.9508,2
8.4000,0.0553,0.3811,0.0013,0.0413,0.7437,-0.0723,0.6633,0.0140,0.5157,0.0733,-0.8348,0.0420,0.9996,0.9065,-0.4017,1.0627,5.1420,2
8.4200,0.0557,0.4023,0.0042,0.0287,0.7395,-0.0557,0.6703,0.0173,1.0574,0.1435,0.1657,27.0865,3.5097,0.3404,-0.7785,2.0723,39.5210,2
8.4400,0.0557,0.4134,0.0053,0.0209,0.7384,-0.0452,0.6725,0.0040,0.5567,0.0579,-0.6680,-25.0352,-4.2786,0.2449,-0.2237,1.2922,-8.7264,2
8.4600,0.0561,0.4339,0.0064,0.0111,0.7399,-0.0280,0.6721,0.0165,1.0248,0.0521,0.6285,23.4053,-0.2893,0.6143,0.1414,1.8797,34.0345,2
8.4800,0.0561,0.4446,0.0071,0.0046,0.7393,-0.0205,0.6730,-0.0007,0.5358,0.0336,-0.8634,-24.4490,-0.9266,0.1141,-0.1026,0.9870,-7.8745,2
8.5000,0.0553,0.4665,0.0092,-0.0067,0.7359,0.0038,0.6770,-0.0399,1.0922,0.1094,-1.9604,27.8208,3.7880,1.0292,-0.5105,2.4804,41.5946,2
8.5200,0.0550,0.4771,0.0096,-0.0125,0.7359,0.0121,0.6768,-0.0122,0.5313,0.0172,1.3872,-28.0488,-4.6091,0.2183,0.0189,0.9849,-9.7858,2
8.5400,0.0540,0.4886,0.0100,-0.0242,0.7338,0.0206,0.6787,-0.0521,0.5749,0.0183,-1.9932,2.1812,0.0571,-0.1606,-0.2851,1.4324,6.9985,2
8.5600,0.0527,0.5094,0.0107,-0.0393,0.7297,0.0372,0.6816,-0.0621,1.0407,0.0376,-0.5035,23.2893,0.9657,0.2097,-0.4864,2.2466,34.5135,2
8.5800,0.0525,0.5176,0.0110,-0.0348,0.7304,0.0501,0.6803,-0.0094,0.4102,0.0164,2.6351,-31.5264,-1.0603,1.2425,0.2124,0.5494,-8.9493,2
8.6000,0.0517,0.5349,0.0132,-0.0223,0.7285,0.0901,0.6788,-0.0397,0.8664,0.1083,-1.5110,22.8128,4.5954,3.7778,0.1842,1.8214,28.8225,2
8.6200,0.0516,0.5432,0.0132,-0.0247,0.7268,0.0971,0.6795,-0.0069,0.4156,0.0000,1.6367,-22.5407,-5.4167,0.3600,-0.1685,0.6417,-5.3022,2
8.6400,0.0508,0.5623,0.0116,-0.0431,0.7277,0.1125,0.6752,-0.0407,0.9540,-0.0800,-1.6889,26.9199,-4.0010,-0.1505,0.2326,2.4264,35.4288,2
8.6600,0.0505,0.5704,0.0126,-0.0479,0.7219,0.1207,0.6797,-0.0163,0.4050,0.0490,1.2174,-27.4471,6.4497,0.3584,-0.7469,0.8798,-6.8478,2
8.6800,0.0503,0.5852,0.0142,-0.0479,0.7149,0.1427,0.6828,-0.0085,0.7367,0.0832,0.3923,16.5838,1.7126,1.6868,-0.5858,1.4953,19.5842,2
8.7000,0.0507,0.5921,0.0145,-0.0497,0.7123,0.1477,0.6844,0.0193,0.3490,0.0122,1.3891,-19.3843,-3.5512,0.2745,-0.2940,0.4545,-3.3584,2
8.7200,0.0513,0.5990,0.0146,-0.0492,0.7115,0.1565,0.6832,0.0289,0.3428,0.0047,0.4832,-0.3132,-0.3772,0.6767,0.0830,0.5881,3.2675,2
8.7400,0.0506,0.6139,0.0142,-0.0619,0.7119,0.1795,0.6762,-0.0337,0.7425,-0.0211,-3.1315,19.9846,-1.2908,0.7232,0.4388,2.5789,22.2542,2
8.7600,0.0488,0.6226,0.0167,-0.0665,0.7049,0.2020,0.6766,-0.0882,0.4351,0.1276,-2.7241,-15.3703,7.4367,1.4221,-0.4464,1.8878,-1.2301,2
8.7800,0.0499,0.6349,0.0189,-0.0763,0.6920,0.2044,0.6881,0.0552,0.6173,0.1086,7.1700,9.1100,-0.9476,-0.1627,-1.8648,0.7132,11.9716,2
8.8000,0.0511,0.6402,0.0174,-0.0840,0.6927,0.2069,0.6858,0.0586,0.2649,-0.0765,0.1693,-17.6177,-9.2582,-0.3817,0.0649,0.7415,-1.3499,2
8.8200,0.0567,0.6483,0.0095,-0.0897,0.7080,0.1995,0.6715,0.2806,0.4077,-0.3920,11.0972,7.1406,-15.7741,-1.3418,1.8635,0.0579,16.2082,2
8.8400,0.0586,0.6518,0.0093,-0.0827,0.7057,0.2100,0.6717,0.0940,0.1731,-0.0095,-9.3287,-11.7317,19.1270,1.2554,0.0633,0.2252,-1.3906,2
8.8600,0.0613,0.6525,0.0117,-0.0648,0.6971,0.2174,0.6802,0.1353,0.0336,0.1163,2.0644,-6.9737,6.2878,1.9772,-0.7406,-0.8693,1.1058,2
8.8800,0.0640,0.6584,0.0129,-0.0624,0.6907,0.2367,0.6805,0.1373,0.2973,0.0620,0.0998,13.1852,-2.7135,1.6515,-0.2765,1.1698,6.6822,2
8.9000,0.0655,0.6622,0.0123,-0.0721,0.6900,0.2332,0.6814,0.0731,0.1900,-0.0316,-3.2067,-5.3668,-4.6809,-0.8810,-0.3617,0.4159,0.7575,2
8.9200,0.0683,0.6679,0.0153,-0.0708,0.6868,0.2400,0.6824,0.1407,0.2850,0.1510,3.3788,4.7493,9.1297,0.6400,-0.2142,0.3764,6.0028,2
8.9400,0.0696,0.6710,0.0165,-0.0702,0.6842,0.2443,0.6835,0.0633,0.1545,0.0599,-3.8707,-6.5222,-4.5545,0.4095,-0.2035,0.2407,-0.0098,2
8.9600,0.0674,0.6777,0.0229,-0.0900,0.6649,0.2507,0.6978,-0.1102,0.3352,0.3197,-8.6749,9.0355,12.9882,-0.3476,-2.7391,1.5779,11.4254,2
8.9800,0.0672,0.6803,0.0256,-0.0916,0.6586,0.2554,0.7019,-0.0071,0.1302,0.1386,5.1552,-10.2520,-9.0513,0.3949,-0.7083,0.3896,-1.3490,2
9.0000,0.0694,0.6845,0.0281,-0.0863,0.6620,0.2635,0.6964,0.1068,0.2091,0.1224,5.6937,3.9473,-0.8114,0.7665,0.8120,0.3295,3.3858,2
9.0200,0.0705,0.6867,0.0286,-0.0853,0.6645,0.2650,0.6935,0.0578,0.1107,0.0254,-2.4501,-4.9236,-4.8488,0.0744,0.4052,0.0954,0.2758,2
