timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
22.2600,-0.0004,-0.0001,0.0000,-0.2340,-0.6574,0.4185,-0.5813,-0.0192,-0.0067,0.0010,-0.9620,-0.3365,0.0487,-0.1555,0.0005,-0.2600,-0.0452,0
22.2800,-0.0004,-0.0001,0.0000,-0.2340,-0.6574,0.4185,-0.5813,0.0000,0.0000,0.0000,0.9620,0.3365,-0.0487,0.0000,0.0000,0.0000,0.0000,0
22.3000,-0.0024,-0.0003,0.0001,-0.2301,-0.6577,0.4246,-0.5781,-0.0990,-0.0091,0.0048,-4.9496,-0.4567,0.2389,-0.5341,0.5393,-0.2175,0.4057,0
22.3200,-0.0027,-0.0001,-0.0005,-0.2276,-0.6618,0.4188,-0.5786,-0.0170,0.0121,-0.0296,4.1008,1.0639,-1.7174,0.3942,0.1739,0.6082,0.1132,0
22.3400,-0.0025,-0.0003,-0.0004,-0.2288,-0.6602,0.4207,-0.5787,0.0079,-0.0114,0.0050,1.2434,-1.1772,1.7303,-0.1174,-0.1001,-0.2157,-0.0799,0
22.3600,-0.0028,-0.0005,-0.0004,-0.2310,-0.6608,0.4192,-0.5782,-0.0118,-0.0074,0.0011,-0.9841,0.1977,-0.1958,0.2594,-0.0623,-0.0628,-0.0631,0
22.3800,-0.0033,-0.0006,-0.0004,-0.2314,-0.6620,0.4176,-0.5777,-0.0258,-0.0064,-0.0031,-0.6992,0.0536,-0.2121,0.1878,0.0490,0.0636,-0.0442,0
22.4000,-0.0038,-0.0007,-0.0003,-0.2328,-0.6615,0.4184,-0.5772,-0.0241,-0.0073,0.0040,0.0840,-0.0457,0.3569,0.0279,-0.0354,-0.1667,-0.0717,0
22.4200,-0.0042,-0.0009,-0.0003,-0.2336,-0.6623,0.4174,-0.5767,-0.0214,-0.0079,0.0009,0.1371,-0.0304,-0.1563,0.1447,0.0229,-0.0023,-0.0803,0
22.4400,-0.0046,-0.0012,-0.0001,-0.2349,-0.6613,0.4182,-0.5767,-0.0201,-0.0137,0.0118,0.0620,-0.2915,0.5458,-0.0180,-0.0995,-0.1522,-0.1254,0
22.4600,-0.0048,-0.0012,0.0000,-0.2349,-0.6608,0.4183,-0.5772,-0.0095,-0.0043,0.0042,0.5287,0.4710,-0.3781,-0.0421,-0.0546,0.0036,-0.0509,0
22.4800,-0.0057,-0.0014,-0.0001,-0.2358,-0.6613,0.4169,-0.5773,-0.0437,-0.0102,-0.0050,-1.7065,-0.2967,-0.4609,0.1701,-0.0432,0.0373,-0.0206,0
22.5000,-0.0062,-0.0016,-0.0002,-0.2369,-0.6623,0.4155,-0.5767,-0.0257,-0.0070,-0.0069,0.8976,0.1615,-0.0940,0.2089,0.0164,0.0138,-0.0923,0
22.5200,-0.0064,-0.0017,-0.0002,-0.2378,-0.6622,0.4155,-0.5765,-0.0088,-0.0072,0.0023,0.8470,-0.0092,0.4581,0.0431,-0.0316,-0.0741,-0.0769,0
22.5400,-0.0069,-0.0021,0.0000,-0.2396,-0.6611,0.4161,-0.5765,-0.0244,-0.0160,0.0077,-0.7838,-0.4397,0.2681,0.0204,-0.1203,-0.1744,-0.1286,0
22.5600,-0.0071,-0.0020,-0.0001,-0.2397,-0.6617,0.4158,-0.5761,-0.0123,0.0002,-0.0057,0.6092,0.8096,-0.6695,0.0631,0.0445,0.0013,-0.0015,0
22.5800,-0.0076,-0.0020,-0.0004,-0.2398,-0.6628,0.4149,-0.5753,-0.0269,0.0006,-0.0102,-0.7313,0.0201,-0.2252,0.1252,0.0889,0.0383,0.0279,0
22.6000,-0.0080,-0.0020,-0.0005,-0.2395,-0.6637,0.4142,-0.5750,-0.0190,0.0035,-0.0066,0.3940,0.1432,0.1831,0.0718,0.0684,0.0668,0.0259,0
22.6200,-0.0088,-0.0017,-0.0010,-0.2384,-0.6665,0.4117,-0.5740,-0.0382,0.0157,-0.0245,-0.9614,0.6101,-0.8969,0.2388,0.2053,0.2461,0.2221,0
22.6400,-0.0090,-0.0015,-0.0011,-0.2377,-0.6669,0.4115,-0.5740,-0.0105,0.0097,-0.0072,1.3876,-0.2988,0.8661,-0.0141,0.0508,0.0564,0.0715,0
22.6600,-0.0096,-0.0009,-0.0014,-0.2358,-0.6672,0.4124,-0.5737,-0.0325,0.0285,-0.0152,-1.1003,0.9379,-0.4002,-0.1445,0.1383,0.0727,0.3477,0
22.6800,-0.0101,-0.0003,-0.0018,-0.2346,-0.6691,0.4111,-0.5730,-0.0236,0.0313,-0.0189,0.4452,0.1428,-0.1867,0.1157,0.1688,0.1686,0.3047,0
22.7000,-0.0103,0.0003,-0.0020,-0.2346,-0.6704,0.4095,-0.5725,-0.0077,0.0294,-0.0110,0.7939,-0.0960,0.3969,0.1698,0.0674,0.1036,0.2750,0
22.7200,-0.0102,0.0011,-0.0019,-0.2338,-0.6700,0.4094,-0.5734,0.0014,0.0408,0.0069,0.4554,0.5713,0.8941,-0.0729,-0.0500,0.0877,0.4305,0
22.7400,-0.0104,0.0022,-0.0021,-0.2337,-0.6708,0.4072,-0.5741,-0.0074,0.0505,-0.0093,-0.4375,0.4834,-0.8104,0.1552,-0.0483,0.1788,0.5304,0
22.7600,-0.0106,0.0042,-0.0023,-0.2323,-0.6726,0.4031,-0.5755,-0.0087,0.1003,-0.0136,-0.0656,2.4930,-0.2164,0.2379,-0.0313,0.4210,1.2381,0
22.7800,-0.0105,0.0055,-0.0024,-0.2325,-0.6736,0.3997,-0.5766,0.0033,0.0648,-0.0031,0.6008,-1.7747,0.5282,0.2413,-0.1012,0.2503,0.5215,0
22.8000,-0.0102,0.0078,-0.0020,-0.2304,-0.6731,0.3965,-0.5802,0.0154,0.1177,0.0191,0.6002,2.6420,1.1070,0.0037,-0.2605,0.4555,1.4958,0
22.8200,-0.0102,0.0091,-0.0019,-0.2290,-0.6730,0.3960,-0.5812,-0.0022,0.0650,0.0055,-0.8774,-2.6327,-0.6779,-0.0797,-0.0230,0.1628,0.4650,0
22.8400,-0.0102,0.0105,-0.0019,-0.2283,-0.6734,0.3942,-0.5823,0.0032,0.0712,0.0015,0.2706,0.3058,-0.1983,0.0744,-0.0723,0.1982,0.7203,0
22.8600,-0.0098,0.0140,-0.0019,-0.2280,-0.6765,0.3873,-0.5834,0.0193,0.1723,-0.0030,0.8035,5.0555,-0.2285,0.5428,-0.0361,0.5402,2.5769,0
22.8800,-0.0093,0.0162,-0.0017,-0.2291,-0.6777,0.3830,-0.5844,0.0218,0.1117,0.0107,0.1234,-3.0288,0.6884,0.3721,-0.1371,0.2419,0.7674,0
22.9000,-0.0087,0.0208,-0.0010,-0.2265,-0.6773,0.3785,-0.5888,0.0318,0.2275,0.0380,0.5043,5.7904,1.3638,0.0362,-0.3298,0.5947,3.6169,0
22.9200,-0.0084,0.0235,-0.0009,-0.2245,-0.6783,0.3741,-0.5913,0.0166,0.1369,0.0048,-0.7617,-4.5319,-1.6634,0.1710,-0.1327,0.5118,0.7018,0
22.9400,-0.0078,0.0292,-0.0011,-0.2176,-0.6821,0.3660,-0.5945,0.0264,0.2844,-0.0127,0.4888,7.3774,-0.8748,0.2052,0.0828,1.1498,4.9122,0
22.9600,-0.0075,0.0323,-0.0013,-0.2133,-0.6833,0.3629,-0.5967,0.0154,0.1574,-0.0072,-0.5472,-6.3522,0.2786,-0.0467,0.0138,0.5910,0.5337,0
22.9800,-0.0069,0.0390,-0.0016,-0.2022,-0.6854,0.3602,-0.5996,0.0340,0.3312,-0.0170,0.9269,8.6925,-0.4891,-0.4629,0.2729,1.0669,6.1679,0
23.0000,-0.0064,0.0425,-0.0021,-0.1986,-0.6893,0.3555,-0.5992,0.0252,0.1792,-0.0260,-0.4381,-7.6018,-0.4544,0.2526,0.2966,0.5967,0.3964,0
23.0200,-0.0057,0.0458,-0.0025,-0.1953,-0.6921,0.3524,-0.5988,0.0306,0.1630,-0.0177,0.2706,-0.8076,0.4188,0.1210,0.2483,0.4515,1.4684,0
23.0400,-0.0042,0.0532,-0.0030,-0.1874,-0.6968,0.3467,-0.5993,0.0786,0.3699,-0.0258,2.4003,10.3457,-0.4072,0.0809,0.4112,0.9921,7.6555,0
23.0600,-0.0038,0.0567,-0.0033,-0.1833,-0.6988,0.3488,-0.5969,0.0193,0.1772,-0.0158,-2.9647,-9.6344,0.4984,-0.2754,0.4706,0.1177,-0.0341,0
23.0800,-0.0020,0.0649,-0.0045,-0.1703,-0.7060,0.3382,-0.5985,0.0902,0.4071,-0.0593,3.5453,11.4903,-2.1715,0.1871,0.5717,1.7320,9.1190,0
23.1000,-0.0013,0.0687,-0.0051,-0.1632,-0.7083,0.3364,-0.5987,0.0361,0.1926,-0.0279,-2.7061,-10.7247,1.5688,-0.2210,0.3400,0.6515,-0.3176,0
23.1200,0.0003,0.0767,-0.0061,-0.1519,-0.7125,0.3334,-0.5985,0.0763,0.3959,-0.0529,2.0111,10.1671,-1.2521,-0.3237,0.5978,1.0429,8.1287,0
23.1400,0.0012,0.0807,-0.0066,-0.1467,-0.7153,0.3298,-0.5984,0.0441,0.2021,-0.0262,-1.6129,-9.6899,1.3383,0.0377,0.2903,0.6197,-0.0819,0
23.1600,0.0028,0.0886,-0.0076,-0.1371,-0.7214,0.3246,-0.5962,0.0805,0.3929,-0.0478,1.8203,9.5424,-1.0789,0.0346,0.7561,1.0186,7.8026,0
23.1800,0.0036,0.0926,-0.0080,-0.1334,-0.7249,0.3208,-0.5948,0.0443,0.2028,-0.0214,-1.8102,-9.5081,1.3196,0.1840,0.3825,0.4906,-0.0471,0
