timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
17.7400,-0.0001,0.0000,-0.0001,-0.3233,-0.6526,0.4418,-0.5239,-0.0031,0.0020,-0.0067,-0.1562,0.1007,-0.3350,-0.0014,0.0453,0.0182,0.0227,2
17.7600,-0.0005,0.0001,0.0000,-0.3216,-0.6537,0.4423,-0.5230,-0.0203,0.0031,0.0063,-0.8577,0.0526,0.6500,-0.0514,0.2063,0.0852,0.0517,2
17.7800,-0.0006,0.0001,0.0000,-0.3215,-0.6539,0.4424,-0.5228,-0.0055,-0.0017,-0.0013,0.7397,-0.2380,-0.3792,0.0000,0.0000,0.0000,-0.0198,2
17.8000,-0.0010,-0.0001,-0.0001,-0.3230,-0.6542,0.4417,-0.5221,-0.0189,-0.0088,-0.0021,-0.6688,-0.3555,-0.0401,0.1655,-0.0256,-0.0809,-0.0705,2
17.8200,-0.0010,-0.0001,0.0000,-0.3228,-0.6544,0.4417,-0.5220,-0.0037,0.0012,0.0014,0.7564,0.4992,0.1764,0.0000,0.0000,0.0000,0.0096,2
17.8400,-0.0015,0.0001,0.0004,-0.3224,-0.6546,0.4406,-0.5228,-0.0221,0.0088,0.0213,-0.9167,0.3794,0.9932,0.0332,-0.0627,0.1185,0.1307,2
17.8600,-0.0016,0.0000,0.0005,-0.3229,-0.6541,0.4411,-0.5228,-0.0054,-0.0045,0.0053,0.8327,-0.6610,-0.8021,-0.0270,-0.0293,-0.0746,-0.0495,2
17.8800,-0.0022,-0.0001,0.0007,-0.3256,-0.6539,0.4394,-0.5229,-0.0334,-0.0044,0.0105,-1.4001,0.0009,0.2642,0.2413,-0.1875,-0.0823,0.0061,2
17.9000,-0.0026,-0.0001,0.0005,-0.3246,-0.6546,0.4401,-0.5219,-0.0154,0.0012,-0.0082,0.9012,0.2815,-0.9390,-0.0345,0.1656,0.0033,0.0059,2
17.9200,-0.0026,-0.0001,0.0005,-0.3246,-0.6547,0.4401,-0.5219,-0.0028,0.0004,-0.0002,0.6288,-0.0416,0.3993,0.0000,0.0000,0.0000,0.0017,2
17.9400,-0.0029,0.0001,0.0009,-0.3256,-0.6539,0.4390,-0.5231,-0.0152,0.0068,0.0165,-0.6217,0.3205,0.8371,0.0521,-0.2049,0.0248,0.0919,2
17.9600,-0.0029,0.0003,0.0010,-0.3261,-0.6538,0.4376,-0.5241,0.0021,0.0098,0.0074,0.8649,0.1499,-0.4563,0.0825,-0.1366,0.0743,0.0957,2
17.9800,-0.0025,0.0006,0.0009,-0.3253,-0.6547,0.4370,-0.5240,0.0186,0.0177,-0.0028,0.8261,0.3973,-0.5075,0.0416,0.0748,0.1084,0.1976,2
18.0000,-0.0023,0.0009,0.0010,-0.3245,-0.6552,0.4367,-0.5241,0.0109,0.0155,0.0015,-0.3821,-0.1130,0.2157,-0.0057,0.0386,0.0826,0.1461,2
18.0200,-0.0014,0.0024,0.0014,-0.3200,-0.6565,0.4365,-0.5254,0.0429,0.0731,0.0231,1.5998,2.8843,1.0808,-0.2083,0.1790,0.4066,1.0222,2
18.0400,-0.0008,0.0038,0.0022,-0.3154,-0.6568,0.4371,-0.5273,0.0295,0.0698,0.0402,-0.6694,-0.1661,0.8550,-0.3316,0.1038,0.3682,0.6880,2
18.0600,-0.0008,0.0042,0.0026,-0.3162,-0.6563,0.4359,-0.5285,-0.0001,0.0211,0.0158,-1.4818,-2.4352,-1.2234,0.0670,-0.1787,0.0417,0.1366,2
18.0800,-0.0008,0.0063,0.0028,-0.3137,-0.6569,0.4348,-0.5301,0.0028,0.1030,0.0132,0.1466,4.0951,-0.1311,-0.0827,-0.0033,0.3131,1.4312,2
