timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
46.8200,0.0000,0.0000,0.0000,0.3113,0.6951,-0.5302,0.3726,-0.0010,0.0007,0.0017,-0.0489,0.0373,0.0861,0.0817,0.0285,-0.0292,0.0075,2
46.8400,0.0000,0.0000,0.0000,0.3113,0.6951,-0.5302,0.3726,0.0000,0.0000,0.0000,0.0489,-0.0373,-0.0861,0.0000,0.0000,0.0000,0.0000,2
46.8600,0.0000,0.0000,0.0001,0.3105,0.6957,-0.5304,0.3718,-0.0015,-0.0005,0.0011,-0.0739,-0.0273,0.0557,0.0111,0.1168,0.0232,-0.0052,2
46.8800,-0.0001,0.0000,0.0003,0.3095,0.6957,-0.5310,0.3718,-0.0022,-0.0013,0.0100,-0.0352,-0.0365,0.4467,-0.0771,0.0782,0.0475,-0.0079,2
46.9000,-0.0001,0.0000,0.0003,0.3095,0.6957,-0.5310,0.3718,0.0000,0.0000,0.0000,0.1091,0.0638,-0.5024,0.0000,0.0000,0.0000,0.0000,2
46.9200,-0.0001,0.0000,0.0003,0.3095,0.6957,-0.5310,0.3718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
46.9400,0.0002,0.0001,0.0013,0.3101,0.6947,-0.5304,0.3740,0.0151,0.0044,0.0498,0.7540,0.2192,2.4884,-0.0555,-0.2461,0.0656,0.1792,2
46.9600,0.0004,0.0002,0.0013,0.3081,0.6958,-0.5311,0.3727,0.0083,0.0057,0.0016,-0.3380,0.0663,-2.4091,-0.0201,0.2583,0.0825,0.0498,2
46.9800,0.0004,0.0001,0.0015,0.3079,0.6950,-0.5319,0.3733,0.0009,-0.0054,0.0111,-0.3719,-0.5579,0.4758,-0.1287,-0.0349,-0.0098,-0.0455,2
47.0000,0.0004,0.0001,0.0015,0.3081,0.6951,-0.5314,0.3736,-0.0009,-0.0001,0.0018,-0.0906,0.2687,-0.4631,0.0306,-0.0346,0.0157,-0.0015,2
47.0200,0.0004,0.0001,0.0015,0.3081,0.6951,-0.5314,0.3736,0.0000,0.0000,0.0000,0.0465,0.0037,-0.0919,0.0000,0.0000,0.0000,0.0000,2
47.0400,0.0005,0.0001,0.0017,0.3096,0.6950,-0.5305,0.3737,0.0066,-0.0007,0.0055,0.3278,-0.0328,0.2763,0.1093,-0.1218,-0.0648,-0.0027,2
47.0600,0.0006,0.0001,0.0016,0.3090,0.6953,-0.5307,0.3733,0.0024,0.0016,-0.0010,-0.2098,0.1144,-0.3252,-0.0108,0.0870,0.0256,0.0160,2
47.0800,0.0006,0.0002,0.0019,0.3081,0.6951,-0.5310,0.3741,0.0030,0.0064,0.0122,0.0304,0.2360,0.6595,-0.0916,-0.0108,0.0904,0.0720,2
47.1000,0.0007,0.0004,0.0024,0.3087,0.6940,-0.5308,0.3759,0.0048,0.0082,0.0267,0.0894,0.0942,0.7261,-0.0717,-0.2013,0.0284,0.1014,2
47.1200,0.0007,0.0004,0.0024,0.3090,0.6943,-0.5305,0.3756,-0.0003,0.0006,-0.0026,-0.2527,-0.3797,-1.4672,0.0451,0.0036,-0.0185,0.0100,2
47.1400,0.0007,0.0005,0.0023,0.3093,0.6946,-0.5302,0.3751,0.0019,0.0041,-0.0039,0.1097,0.1740,-0.0622,0.0603,0.0205,-0.0268,0.0416,2
47.1600,0.0008,0.0005,0.0023,0.3093,0.6946,-0.5302,0.3751,0.0007,-0.0004,-0.0003,-0.0620,-0.2247,0.1783,0.0000,0.0000,0.0000,-0.0036,2
47.1800,0.0008,0.0005,0.0023,0.3095,0.6947,-0.5299,0.3753,0.0044,0.0032,0.0014,0.1872,0.1769,0.0860,0.0000,0.0000,0.0000,0.0326,2
47.2000,0.0008,0.0005,0.0023,0.3095,0.6947,-0.5299,0.3753,0.0000,0.0000,0.0000,-0.2199,-0.1584,-0.0715,0.0000,0.0000,0.0000,0.0000,2
47.2200,0.0009,0.0007,0.0024,0.3095,0.6944,-0.5298,0.3760,0.0038,0.0071,0.0063,0.1878,0.3570,0.3152,-0.0191,-0.0587,0.0309,0.0753,2
47.2400,0.0011,0.0011,0.0022,0.3084,0.6953,-0.5295,0.3756,0.0115,0.0187,-0.0098,0.3862,0.5798,-0.8040,0.0347,0.1091,0.0914,0.2070,2
47.2600,0.0011,0.0011,0.0022,0.3084,0.6953,-0.5295,0.3756,0.0000,0.0000,0.0000,-0.5740,-0.9368,0.4888,0.0000,0.0000,0.0000,0.0000,2
47.2800,0.0011,0.0011,0.0022,0.3084,0.6953,-0.5295,0.3756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
47.3000,0.0014,0.0015,0.0021,0.3087,0.6957,-0.5287,0.3757,0.0122,0.0233,-0.0059,0.6109,1.1635,-0.2935,0.0880,-0.0319,0.0280,0.2645,2
