timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
63.2200,-0.0028,-0.0018,0.0013,0.2192,0.2183,0.0215,0.9507,-0.1386,-0.0887,0.0660,-6.9296,-4.4370,3.3003,0.9200,-1.7101,-1.1064,0.7014,2
63.2400,-0.0028,-0.0017,0.0015,0.2198,0.2179,0.0237,0.9506,-0.0025,0.0058,0.0104,6.8057,4.7261,-2.7806,0.1057,-0.0764,0.1785,0.0383,2
63.2600,-0.0030,0.0008,0.0038,0.2227,0.2153,0.0379,0.9501,-0.0075,0.1230,0.1139,-0.2503,5.8585,5.1737,0.6000,-0.5429,1.2332,2.5175,2
63.2800,-0.0019,0.0001,0.0040,0.2262,0.2205,0.0476,0.9476,0.0554,-0.0326,0.0104,3.1459,-7.7766,-5.1759,0.5803,0.3441,0.9706,0.0546,2
63.3000,-0.0017,0.0006,0.0043,0.2250,0.2207,0.0485,0.9478,0.0064,0.0244,0.0125,-2.4521,2.8479,0.1059,-0.1010,-0.0199,0.1202,0.2942,2
63.3200,-0.0013,-0.0021,0.0018,0.2212,0.2223,0.0289,0.9491,0.0202,-0.1392,-0.1230,0.6914,-8.1784,-6.7711,-0.8275,0.5454,-1.7449,0.6194,2
63.3400,-0.0007,-0.0032,0.0020,0.2266,0.2220,0.0395,0.9475,0.0307,-0.0548,0.0113,0.5233,4.2212,6.7115,0.7824,-0.2048,0.8819,-0.6767,2
63.3600,-0.0022,-0.0059,0.0015,0.2366,0.2162,0.0473,0.9461,-0.0726,-0.1337,-0.0253,-5.1665,-3.9488,-1.8294,1.1790,-0.6554,0.3869,-0.3622,2
63.3800,-0.0023,-0.0064,0.0015,0.2388,0.2153,0.0495,0.9456,-0.0069,-0.0262,-0.0022,3.2890,5.3781,1.1562,0.2654,-0.1163,0.1406,-0.4227,2
63.4000,-0.0019,-0.0053,0.0013,0.2317,0.2210,0.0399,0.9465,0.0226,0.0577,-0.0086,1.4746,4.1962,-0.3186,-0.9275,0.7094,-0.6236,0.8449,2
63.4200,-0.0019,-0.0053,0.0013,0.2317,0.2210,0.0397,0.9465,-0.0015,0.0006,0.0000,-1.2088,-2.8586,0.4286,0.0000,0.0000,0.0000,0.0059,2
63.4400,-0.0038,-0.0059,0.0008,0.2312,0.2165,0.0354,0.9478,-0.0977,-0.0333,-0.0237,-4.8065,-1.6940,-1.1878,-0.1602,-0.3505,-0.5008,0.2274,2
63.4600,-0.0052,-0.0070,0.0005,0.2354,0.2137,0.0364,0.9474,-0.0694,-0.0547,-0.0144,1.4150,-1.0687,0.4658,0.4480,-0.2729,-0.0613,-0.5829,2
63.4800,-0.0052,-0.0070,0.0005,0.2354,0.2137,0.0364,0.9474,0.0000,0.0000,0.0000,3.4690,2.7341,0.7214,0.0000,0.0000,0.0000,0.0000,2
63.5000,-0.0054,-0.0066,0.0010,0.2346,0.2159,0.0376,0.9471,-0.0090,0.0218,0.0225,-0.4518,1.0890,1.1238,-0.0530,0.1902,0.1771,0.2667,2
63.5200,-0.0056,-0.0066,0.0011,0.2341,0.2156,0.0367,0.9473,-0.0092,0.0017,0.0036,-0.0083,-1.0037,-0.9419,-0.0675,-0.0104,-0.0698,0.0117,2
63.5400,-0.0058,-0.0066,0.0014,0.2351,0.2152,0.0402,0.9470,-0.0122,-0.0030,0.0186,-0.1478,-0.2342,0.7458,0.1837,-0.1133,0.2988,-0.0129,2
63.5600,-0.0058,-0.0066,0.0014,0.2351,0.2152,0.0402,0.9470,0.0000,0.0000,0.0000,0.6080,0.1490,-0.9277,0.0000,0.0000,0.0000,0.0000,2
63.5800,-0.0059,-0.0066,0.0016,0.2356,0.2152,0.0407,0.9469,-0.0015,0.0023,0.0080,-0.0727,0.1132,0.4025,0.0476,-0.0079,0.0353,0.0258,2
63.6000,-0.0059,-0.0060,0.0023,0.2355,0.2148,0.0423,0.9469,-0.0007,0.0287,0.0369,0.0381,1.3214,1.4420,0.0238,-0.0721,0.1431,0.3726,2
63.6200,-0.0059,-0.0060,0.0023,0.2355,0.2148,0.0423,0.9469,0.0000,0.0000,0.0000,0.0346,-1.4347,-1.8445,0.0000,0.0000,0.0000,0.0000,2
63.6400,-0.0059,-0.0059,0.0024,0.2352,0.2147,0.0424,0.9470,-0.0015,0.0034,0.0025,-0.0775,0.1693,0.1226,0.0000,0.0000,0.0000,0.0342,2
63.6600,-0.0065,-0.0056,0.0029,0.2350,0.2116,0.0418,0.9477,-0.0292,0.0176,0.0259,-1.3828,0.7111,1.1738,-0.0340,-0.2924,-0.1212,0.2561,2
63.6800,-0.0068,-0.0040,0.0033,0.2340,0.2120,0.0436,0.9478,-0.0131,0.0805,0.0197,0.8047,3.1430,-0.3099,-0.0669,-0.0142,0.2016,1.0256,2
63.7000,-0.0068,-0.0021,0.0033,0.2293,0.2138,0.0429,0.9486,-0.0008,0.0959,-0.0022,0.6163,0.7695,-1.0957,-0.4824,0.1501,0.0680,1.0160,2
63.7200,-0.0071,0.0001,0.0029,0.2245,0.2128,0.0360,0.9503,-0.0142,0.1096,-0.0166,-0.6723,0.6884,-0.7220,-0.6341,0.0054,-0.5846,1.1725,2
63.7400,-0.0071,0.0001,0.0029,0.2245,0.2128,0.0360,0.9503,0.0000,0.0000,0.0000,0.7117,-5.4812,0.8312,0.0000,0.0000,0.0000,0.0000,2
63.7600,-0.0071,0.0001,0.0029,0.2245,0.2128,0.0360,0.9503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2
63.7800,-0.0070,-0.0003,0.0025,0.2304,0.2131,0.0411,0.9486,0.0033,-0.0192,-0.0234,0.1657,-0.9584,-1.1687,0.7001,-0.0231,0.3742,-0.1418,2
63.8000,-0.0070,-0.0003,0.0025,0.2304,0.2131,0.0411,0.9486,0.0000,0.0000,0.0000,-0.1657,0.9584,1.1687,0.0000,0.0000,0.0000,0.0000,2
63.8200,-0.0084,0.0036,0.0017,0.2240,0.2123,0.0399,0.9503,-0.0707,0.1919,-0.0390,-3.5346,9.5934,-1.9507,-0.6628,-0.1119,0.0024,4.0488,2
63.8400,-0.0093,0.0051,0.0011,0.2222,0.2127,0.0385,0.9507,-0.0441,0.0780,-0.0271,1.3304,-5.6946,0.5956,-0.2081,0.0518,-0.0875,0.2461,2
63.8600,-0.0094,0.0069,0.0005,0.2214,0.2156,0.0390,0.9502,-0.0053,0.0862,-0.0300,1.9395,0.4119,-0.1474,-0.0668,0.2673,0.1306,0.8754,2
63.8800,-0.0094,0.0084,-0.0001,0.2196,0.2179,0.0390,0.9501,-0.0012,0.0742,-0.0318,0.2027,-0.6020,-0.0887,-0.1840,0.2161,0.0875,0.6855,2
63.9000,-0.0096,0.0116,-0.0025,0.2151,0.2198,0.0306,0.9510,-0.0079,0.1643,-0.1210,-0.3314,4.5061,-4.4601,-0.6395,0.3294,-0.6659,2.8944,2
63.9200,-0.0093,0.0129,-0.0040,0.2125,0.2216,0.0314,0.9512,0.0158,0.0642,-0.0722,1.1826,-5.0056,2.4426,-0.2365,0.1413,0.1703,0.1507,2
63.9400,-0.0079,0.0153,-0.0065,0.2097,0.2280,0.0308,0.9503,0.0677,0.1197,-0.1286,2.5976,2.7758,-2.8218,-0.2782,0.6286,0.1449,2.0454,2
63.9600,-0.0068,0.0170,-0.0080,0.2065,0.2329,0.0293,0.9499,0.0561,0.0845,-0.0723,-0.5805,-1.7577,2.8144,-0.3408,0.4965,0.0308,0.4446,2
63.9800,-0.0046,0.0184,-0.0101,0.2057,0.2409,0.0206,0.9483,0.1072,0.0689,-0.1052,2.5547,-0.7826,-1.6423,-0.2685,0.9713,-0.6302,1.0685,2
64.0000,-0.0031,0.0212,-0.0130,0.2009,0.2470,0.0142,0.9479,0.0758,0.1404,-0.1460,-1.5712,3.5769,-2.0428,-0.6132,0.7108,-0.3666,2.0591,2
64.0200,-0.0030,0.0223,-0.0148,0.2006,0.2471,0.0151,0.9479,0.0055,0.0538,-0.0896,-3.5131,-4.3327,2.8203,-0.0102,-0.0098,0.0834,0.0224,2
64.0400,-0.0029,0.0240,-0.0179,0.2021,0.2477,0.0196,0.9473,0.0041,0.0855,-0.1560,-0.0691,1.5855,-3.3216,0.2665,-0.0173,0.4059,1.4922,2
64.0600,-0.0029,0.0240,-0.0179,0.2021,0.2477,0.0196,0.9473,0.0000,0.0000,0.0000,-0.2074,-4.2743,7.8024,0.0000,0.0000,0.0000,0.0000,2
64.0800,-0.0027,0.0262,-0.0228,0.2078,0.2529,0.0306,0.9444,0.0137,0.1135,-0.2458,0.6843,5.6726,-12.2911,0.8602,0.3595,1.0124,4.7873,2
