timestamp,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,power,weight_label
14.0600,-0.0038,-0.0004,-0.0007,-0.2733,-0.6629,0.4703,-0.5144,-0.1920,-0.0218,-0.0340,-9.6011,-1.0891,-1.7019,0.3651,-0.5854,-1.6629,1.7116,0
14.0800,-0.0031,-0.0042,-0.0003,-0.2867,-0.6610,0.4691,-0.5107,0.0354,-0.1871,0.0183,11.3696,-8.2640,2.6169,0.7835,-0.5084,-1.0582,0.1608,0
14.1000,-0.0029,-0.0058,0.0012,-0.2960,-0.6570,0.4609,-0.5181,0.0099,-0.0828,0.0743,-1.2755,5.2148,2.7990,0.6130,-1.3678,0.0416,-1.0482,0
14.1200,-0.0028,-0.0067,0.0011,-0.2997,-0.6582,0.4558,-0.5188,0.0076,-0.0423,-0.0031,-0.1150,2.0245,-3.8705,0.5636,-0.3057,0.0925,-0.4891,0
14.1400,-0.0036,-0.0087,-0.0004,-0.3165,-0.6612,0.4466,-0.5130,-0.0390,-0.0988,-0.0741,-2.3264,-2.8245,-3.5495,1.7864,-0.5077,-0.8039,-0.3362,0
14.1600,-0.0054,-0.0084,-0.0010,-0.3208,-0.6594,0.4481,-0.5114,-0.0908,0.0136,-0.0303,-2.5922,5.6162,2.1934,0.0925,-0.1316,-0.4874,0.3782,0
14.1800,-0.0085,-0.0057,-0.0007,-0.3179,-0.6558,0.4592,-0.5079,-0.1572,0.1350,0.0163,-3.3218,6.0711,2.3277,-0.9292,0.5341,-0.6518,2.7039,0
14.2000,-0.0097,-0.0039,-0.0004,-0.3146,-0.6544,0.4642,-0.5073,-0.0572,0.0911,0.0133,5.0014,-2.1952,-0.1504,-0.5399,0.2755,-0.1135,0.4053,0
14.2200,-0.0103,-0.0002,-0.0002,-0.3062,-0.6547,0.4680,-0.5085,-0.0329,0.1845,0.0113,1.2136,4.6700,-0.0988,-0.6973,0.4459,0.4233,2.6301,0
14.2400,-0.0106,0.0084,-0.0012,-0.2937,-0.6591,0.4681,-0.5101,-0.0116,0.4300,-0.0527,1.0681,12.2786,-3.2011,-0.4895,0.7132,1.0256,9.6555,0
14.2600,-0.0108,0.0135,-0.0027,-0.2907,-0.6630,0.4667,-0.5080,-0.0126,0.2547,-0.0750,-0.0501,-8.7665,-1.1161,0.1834,0.4422,0.2842,0.3502,0
14.2800,-0.0116,0.0256,-0.0057,-0.2815,-0.6690,0.4676,-0.5045,-0.0379,0.6022,-0.1472,-1.2648,17.3725,-3.6063,-0.1350,0.9877,0.5718,16.9471,0
14.3000,-0.0117,0.0315,-0.0064,-0.2744,-0.6706,0.4679,-0.5060,-0.0059,0.2972,-0.0376,1.5992,-15.2467,5.4775,-0.3516,0.3189,0.5736,-1.8314,0
14.3200,-0.0124,0.0436,-0.0074,-0.2620,-0.6710,0.4694,-0.5107,-0.0344,0.6055,-0.0505,-1.4234,15.4148,-0.6473,-0.8420,0.3254,0.9908,15.3561,0
14.3400,-0.0136,0.0511,-0.0080,-0.2615,-0.6697,0.4683,-0.5137,-0.0602,0.3721,-0.0303,-1.2892,-11.6736,1.0102,-0.0897,-0.2716,0.1903,-0.6465,0
14.3600,-0.0157,0.0585,-0.0100,-0.2691,-0.6713,0.4623,-0.5131,-0.1044,0.3706,-0.1006,-2.2125,-0.0706,-3.5138,0.8843,-0.3854,-0.1805,4.1944,0
